"chapterId","questionType","QuestionPhrase","Answer1","Answer2","Answer3","Answer4","Answer5","CorrectAnswerAsLetter","textIfCorrect","textIfIncorrect","questionImageId","solutionImageId"
"32","Multiple Choice","<SPAN STYLE="""" >Welches Feldlinienbild ist richtig?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","b","VOID","<SPAN STYLE="""" >Die Feldlinien treten beim Nordpol aus und beim S&uuml;dpol ein. Die gr&ouml;sste Feldliniendichte ist bei den Polen. Die Feldlinien verlaufen auf dem k&uuml;rzesten Weg zwischen ungleichnamigen Polen.</SPAN>","408",""
"32","Multiple Choice","<SPAN STYLE="""" >In einem Magnetfeld befindet sich ein Ring aus Gold.<BR>Welches Feldlinienbild ist richtig?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Gold ist kein ferromagnetischer Stoff und verh&auml;lt sich im Magnetfeld  etwa gleich wie Luft. Die Feldlinien werden deshalb kaum abgelenkt. Parallel in die gleiche Richtung verlaufende Feldlinien stossen einander ab.</SPAN>","409",""
"32","Multiple Choice","<SPAN STYLE="""" >Welches Feldlinienbild ist richtig?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","b","VOID","<SPAN STYLE="""" >Die Feldlinien treten beim Nordpol aus und beim S&uuml;dpol ein.</SPAN>","410",""
"33","Multiple Choice","<SPAN STYLE="""" >Bei welchen Bildern ist eine magnetische Abstossung der beiden senkrecht parallel verlaufenden Leiter zu beobachten?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","cd","VOID","VOID","411",""
"33","Multiple Choice","<SPAN STYLE="""" >Bei welchen Bildern stossen sich die beiden Eisenst&auml;be ab ?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","cb","VOID","<SPAN STYLE="""" >Nimmt man den Eisenstab in die rechte Hand und spreizt den Daumen in die Stabrichtung, zeigen die Finger in die Stromrichtung und der Daumen in die Richtung des Nordpols. Der Strom fliesst von + nach -. Gleichnamige Pole stossen sich ab.</SPAN>","412","413"
"33","Multiple Choice","<SPAN STYLE="""" >Welches Bild zeigt den richtigen Zusammenhang zwischen der Magnetfeldrichtung und der Stromrichtung?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Es gilt die Korkenzieherregel oder Schraubenregel. Rechts drehen (Magnetfeldrichtung) ergibt Vorw&auml;rtsrichtung (Stromrichtung).<BR>Bei Aufgabe &bdquo;b&ldquo;  ist die Feldlinienrichtung unten rechts falsch eingezeichnet.</SPAN>","414",""
"33","Multiple Choice","<SPAN STYLE="""" >Bei welcher Schaltung kann mit der oberen Spule das magnetische Feld der unteren Spule geschw&auml;cht werden?</SPAN>","<SPAN STYLE="""" >bei a</SPAN>","<SPAN STYLE="""" >bei b</SPAN>","<SPAN STYLE="""" >bei c</SPAN>","<SPAN STYLE="""" >bei d</SPAN>","<SPAN STYLE="""" >bei keinem Bild</SPAN>","e","VOID","<SPAN STYLE="""" >Die oberen Spulen sind alle bifilar gewickelt. Das Magnetfeld hebt sich auf.</SPAN>","415",""
"33","Multiple Choice","<SPAN STYLE="""" >Bei welchen Bildern  bewegt sich das an einer Feder aufgeh&auml;ngte Eisenteil nach unten, wenn eine Spannung  angeschlossen wird?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","<SPAN STYLE="""" >bei keinem Bild</SPAN>","abcd","VOID","<SPAN STYLE="""" >Eisenteile werden unabh&auml;ngig vom Polnamen eines Magneten ( Nord oder S&uuml;d) immer angezogen. Nur magnetisierte Eisenteile k&ouml;nnen durch einen Magneten abgestossen werden</SPAN>","416",""
"33","Multiple Choice","<SPAN STYLE="""" >Bei welchen Bildern  bewegt sich das an einer Feder aufgeh&auml;ngte Eisenteil nach oben, wenn eine Spannung  angeschlossen wird?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","<SPAN STYLE="""" >bei keinem Bild</SPAN>","e","VOID","<SPAN STYLE="""" >Eisenteile werden unabh&auml;ngig vom Polnamen eines Magneten ( Nord oder S&uuml;d) immer angezogen. Nur magnetisierte Eisenteile k&ouml;nnen durch einen Magneten abgestossen werden</SPAN>","417",""
"33","Multiple Choice","<SPAN STYLE="""" >Bei welchen Bildern  bewegt sich das an einer Feder aufgeh&auml;ngte Eisenteil nach oben, wenn eine Spannung  angeschlossen wird ?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","<SPAN STYLE="""" >bei keinem Bild</SPAN>","bc","VOID","<SPAN STYLE="""" >Bei denjenigen Bildern, bei welchen in der Spule unten ein Nordpol entsteht.</SPAN>","418",""
"33","Multiple Choice","<SPAN STYLE="""" >Bei welchen Bildern  bewegt sich das an einer Feder aufgeh&auml;ngte Eisenteil nach unten, wenn eine Spannung  angeschlossen wird ?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","<SPAN STYLE="""" >bei keinem Bild</SPAN>","ad","VOID","<SPAN STYLE="""" >Bei denjenigen Bildern, bei welchen  in der Spule oben ein Nordpol entsteht.</SPAN>","419",""
"33","Multiple Choice","<SPAN STYLE="""" >Welche Beobachtung trifft f&uuml;r die Bewegung des Eisenkerns zu?</SPAN>","<SPAN STYLE="""" >Der Eisenkern wird nicht bewegt.</SPAN>","<SPAN STYLE="""" >Der Eisenkern wird 1 mal pro Sekunde nach unten gezogen.</SPAN>","<SPAN STYLE="""" >Der Eisenkern wird jede zweite Sekunde nach unten gezogen</SPAN>","<SPAN STYLE="""" >Der Eisenkern wird 2 mal pro Sekunde nach unten gezogen.</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Der Eisenkern wird sowohl durch einen S&uuml;d- als auch durch einen Nordpol angezogen.</SPAN>","420",""
"33","Multiple Choice","<SPAN STYLE="""" >Zwei Eisenst&auml;be h&auml;ngen frei beweglich in einer Spule.<BR>Wie werden sie sich verhalten, wenn die Spule von einem Strom durchflossen wird?</SPAN>","<SPAN STYLE="""" >Sie ziehen einander an.</SPAN>","<SPAN STYLE="""" >Sie stossen einander ab.</SPAN>","<SPAN STYLE="""" >Sie bewegen sich nicht.</SPAN>","<SPAN STYLE="""" >Sie werden aus der Spule seitlich (links und rechts) herausgedr&uuml;ckt.</SPAN>","VOID","b","VOID","<SPAN STYLE="""" >Umfasst man mit der rechten Hand die Spule zeigen die Finger in die Stromrichtung und der Daumen (hier nach links) zum Nordpol. Beide St&auml;be haben auf der gleichen Seite den Nordpol, deshalb stossen sie sich ab.</SPAN>","421",""
"33","Multiple Choice","<SPAN STYLE="""" >Das Bild zeigt den Zusammenhang zwischen Stromrichtung und Feldlinienrichtung. Wie nennt man diese Regel?</SPAN>","<SPAN STYLE="""" >Generatorregel</SPAN>","<SPAN STYLE="""" >Motorregel</SPAN>","<SPAN STYLE="""" >Indianer- Regel</SPAN>","<SPAN STYLE="""" >Schrauben- oder Korkenzieherregel</SPAN>","VOID","d","VOID","VOID","426",""
"33","Multiple Choice","<SPAN STYLE="""" >Ein Eisenst&uuml;ck wird durch einen Permanentmagneten gehalten.<BR>Wird an der Spule die Spannung langsam erh&ouml;ht, f&auml;llt das Eisenst&uuml;ck pl&ouml;tzlich ab. Bei welchem Bild trifft das zu?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","c","VOID","<SPAN STYLE="""" >Der Elektromagnet muss das bestehende Magnetfeld schw&auml;chen.<BR>Umfasst man die Spule mit gespreiztem Daumen, zeigen die Finger die Stromrichtung und der Daumen die Feldlinienrichtung.</SPAN>","427","428"
"33","Multiple Choice","<SPAN STYLE="""" >Bei welchem Bild sind die magnetischen Feldlinien richtig gezeichnet?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Umfasst man mit der rechten Hand einen Eisenstab zeigen die Finger in die Stromrichtung und der Daumen in die Richtung des Nordpols. Dort treten die Feldlinien aus.</SPAN>","429","430"
"33","Multiple Choice","<SPAN STYLE="""" >Welches Feldlinienbild ist richtig gezeichnet?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Es gilt die Schrauben - oder Korkenzieherregel.</SPAN>","431",""
"33","Multiple Choice","<SPAN STYLE="""" >Bei welchem Bild sind die Spulen so angeschlossen, dass oben rechts ein kr&auml;ftiger Nordpol entsteht?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Beide Spulen m&uuml;ssen sich unterst&uuml;tzen. Links oben muss ein S&uuml;dpol entstehen. Umfasst man mit der rechten Hand einen Eisenstab zeigen die Finger in die Stromrichtung und der Daumen in die Richtung des Nordpols.</SPAN>","432","433"
"33","Multiple Choice","<SPAN STYLE="""" >Bei welchem Bild sind die Spulen so angeschlossen, dass oben rechts ein kr&auml;ftiger Nordpol entsteht?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","b","VOID","<SPAN STYLE="""" >Beide Spulen m&uuml;ssen sich unterst&uuml;tzen. Links oben muss ein S&uuml;dpol entstehen. Umfasst man mit der rechten Hand einen Eisenstab zeigen die Finger in die Stromrichtung und der Daumen in die Richtung des Nordpols.</SPAN>","434","435"
"33","Multiple Choice","<SPAN STYLE="""" >Bei welchem Bild sind die Spulen so angeschlossen, dass oben rechts ein kr&auml;ftiger S&uuml;dpol entsteht?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","a","VOID","<SPAN STYLE="""" >Beide Spulen m&uuml;ssen sich unterst&uuml;tzen. Links oben muss ein Nordpol entstehen. Umfasst man mit der rechten Hand einen Eisenstab zeigen die Finger in die Stromrichtung und der Daumen in die Richtung des Nordpols.</SPAN>","436","437"
"33","Multiple Choice","<SPAN STYLE="""" >Bei welchem Bild sind die Spulen so angeschlossen, dass oben rechts ein kr&auml;ftiger S&uuml;dpol entsteht?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Beide Spulen m&uuml;ssen sich unterst&uuml;tzen. Links oben muss ein Nordpol entstehen. Umfasst man mit der rechten Hand einen Eisenstab zeigen die Finger in die Stromrichtung und der Daumen in die Richtung des Nordpols.</SPAN>","438","439"
"33","Multiple Choice","<SPAN STYLE="""" >Welches Feldlinienbild ist richtig gezeichnet?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","c","VOID","<SPAN STYLE="""" >Es gilt die Korkenzieher- oder Schraubenregel.</SPAN>","440",""
"33","Multiple Choice","<SPAN STYLE="""" >Ein ovaler Eisenring wird durch eine Spule magnetisch beeinflusst.<BR>Welche Feldlinienbilder sind richtig gezeichnet?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","<SPAN STYLE="""" >keines</SPAN>","ab","VOID","<SPAN STYLE="""" >Umfasst man mit der rechten Hand einen Eisenstab zeigen die Finger in die Stromrichtung und der Daumen in die Richtung des Nordpols. <BR>Achtung: Bei den Bildern b,c und d muss der ganze Ring umfasst werden!</SPAN>","441",""
"34","Multiple Choice","<SPAN STYLE="""" >In welchem Material ist der magnetische Fluss  &Phi; (Phi)  am  gr&ouml;ssten?</SPAN>","<SPAN STYLE="""" >Im Aluminium</SPAN>","<SPAN STYLE="""" >Im Eisen</SPAN>","<SPAN STYLE="""" >Im Kobalt</SPAN>","<SPAN STYLE="""" >Im Nickel</SPAN>","<SPAN STYLE="""" >In allen gleich gross</SPAN>","e","VOID","<SPAN STYLE="""" >Der magnetische Fluss ist mit dem  Stromfluss im elektrischen Kreis zu vergleichen.</SPAN>","442",""
"34","Multiple Choice","<SPAN STYLE="""" >In welchem Material besteht die gr&ouml;sste magnetische Flussdichte B in Tesla?</SPAN>","<SPAN STYLE="""" >Aluminium</SPAN>","<SPAN STYLE="""" >Eisen</SPAN>","<SPAN STYLE="""" >Kobalt</SPAN>","<SPAN STYLE="""" >Nickel</SPAN>","<SPAN STYLE="""" >in allen gleich gross</SPAN>","e","VOID","<SPAN STYLE="""" >Die Flussdichte ist mit der Stromdichte im elektrischen Stromkreis zu vergleichen.</SPAN>","443",""
"34","Multiple Choice","<SPAN STYLE="""" >An welchem Ort besteht der gr&ouml;sste magnetische Fluss &Phi; (Phi)?</SPAN>","<SPAN STYLE="""" >Im grossen Querschnitt.</SPAN>","<SPAN STYLE="""" >Im kleinen Querschnitt.</SPAN>","<SPAN STYLE="""" >Im Luftspalt.<BR></SPAN>","<SPAN STYLE="""" >Er ist &uuml;berall gleich gross.</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Der magnetische Fluss ist mit dem  Stromfluss im elektrischen Kreis zu vergleichen.</SPAN>","444",""
"34","Multiple Choice","<SPAN STYLE="""" >An welchem Ort besteht die kleinste magnetische Flussdichte B in Tesla?</SPAN>","<SPAN STYLE="""" >Im grossen Querschnitt</SPAN>","<SPAN STYLE="""" >Im kleinen Querschnitt</SPAN>","<SPAN STYLE="""" >Im Luftspalt<BR></SPAN>","<SPAN STYLE="""" >Er ist &uuml;berall gleich gross</SPAN>","VOID","a","VOID","<SPAN STYLE="""" >Die Flussdichte ist mit der Stromdichte im elektrischen Stromkreis zu vergleichen.</SPAN>","445",""
"34","Multiple Choice","<SPAN STYLE="""" >Bei welchem magnetischen Kreis besteht der gr&ouml;sste magnetische Fluss  &Phi; (Phi)?</SPAN>","<SPAN STYLE="""" >Bei a</SPAN>","<SPAN STYLE="""" >Bei b</SPAN>","<SPAN STYLE="""" >Bei c</SPAN>","<SPAN STYLE="""" >Bei d</SPAN>","<SPAN STYLE="""" >Er ist &uuml;berall gleich gross</SPAN>","d","VOID","<SPAN STYLE="""" >Der magnetische Fluss ist mit dem  Stromfluss im elektrischen Stromkreis zu vergleichen. Der magnetische Fluss ist in demjenigen magnetischen Kreis am gr&ouml;ssten, in welchem der magnetische Widerstand am kleinsten ist. &Phi; = B / A.</SPAN>","446",""
"34","Multiple Choice","<SPAN STYLE="""" >Bei welchem magnetischen Kreis besteht die kleinste magnetische Flussdichte B in Tesla?</SPAN>","<SPAN STYLE="""" >Bei a</SPAN>","<SPAN STYLE="""" >Bei b</SPAN>","<SPAN STYLE="""" >Bei c</SPAN>","<SPAN STYLE="""" >Bei d</SPAN>","<SPAN STYLE="""" >sie ist &uuml;berall gleich gross</SPAN>","b","VOID","<SPAN STYLE="""" >Die magnetische Flussdichte ist mit der Stromdichte im elektrischen Stromkreis zu vergleichen. Weil der Querschnitt &uuml;berall gleich gross ist, besteht die kleinste magnetische Flussdichte am gleichen Ort wie der kleinste magnetische Fluss. B = &Phi; / A. Dieser ist dort am kleinsten, bei welchem der magnetische Widerstand am gr&ouml;ssten ist.</SPAN>","447",""
"34","Multiple Choice","<SPAN STYLE="""" >An welchem Ort besteht die gr&ouml;sste Durchflutung &Theta; (Theta)?</SPAN>","<SPAN STYLE="""" >Bei a</SPAN>","<SPAN STYLE="""" >Bei b</SPAN>","<SPAN STYLE="""" >Bei c</SPAN>","<SPAN STYLE="""" >Bei d</SPAN>","<SPAN STYLE="""" >sie ist &uuml;berall gleich gross</SPAN>","e","VOID","<SPAN STYLE="""" >Die Durchflutung ist abh&auml;ngig von der Stromst&auml;rke in der Spule und der Windungszahl. Sie ist zu vergleichen mit einer Spannungsquelle im elektrischen Stromkreis.<BR>Theta = I * n.     n = Anzahl Windungen der Spule</SPAN>","448",""
"34","Multiple Choice","<SPAN STYLE="""" >Bei welcher Spule besteht die kleinste magnetische Feldst&auml;rke H?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","<SPAN STYLE="""" >sie ist bei allen gleich gross</SPAN>","b","VOID","<SPAN STYLE="""" >H = (I * n) / l    I = Stromst&auml;rke( ist &uuml;berall gleich gross) n = Anzahl Windungen l = Mittlere Feldlinienl&auml;nge. H ist klein, wenn  n klein und l gross ist.</SPAN>","449",""
"34","Multiple Choice","<SPAN STYLE="""" >Bei welcher Spule besteht die gr&ouml;sste magnetische Feldst&auml;rke H?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","<SPAN STYLE="""" >sie ist bei allen gleich gross</SPAN>","d","VOID","<SPAN STYLE="""" >H = (I * n) / l    I = Stromst&auml;rke( ist &uuml;berall gleich gross) n = Anzahl Windungen l = Mittlere Feldlinienl&auml;nge. <BR>H ist gross wenn  n gross und l klein ist</SPAN>","450",""
"34","Multiple Choice","<SPAN STYLE="""" >Es fliesst ein sehr kleiner Strom. Das Magnetfeld ist schwach.<BR>Bei welchem Bild ist im Luftspalt der kleinste magnetische Fluss &Phi; (Phi) vorhanden?</SPAN>","<SPAN STYLE="""" >Bei a</SPAN>","<SPAN STYLE="""" >Bei b</SPAN>","<SPAN STYLE="""" >Bei c</SPAN>","<SPAN STYLE="""" >Bei allen gleich gross</SPAN>","VOID","c","VOID","<SPAN STYLE="""" >Der magnetische Fluss ist vom magnetischen Widerstand abh&auml;ngig. Weil der Luftspalt &uuml;berall gleich gross ist, h&auml;ngt der mag. Widerstand von der Feldlinienl&auml;nge im Eisen ab.</SPAN>","451",""
"34","Multiple Choice","<SPAN STYLE="""" >In den Eisenst&uuml;cken besteht an keinem Ort eine magnetische S&auml;ttigung. Bei welchem Bild ist im Luftspalt die kleinste magnetische Induktion B (in Tesla) vorhanden?</SPAN>","<SPAN STYLE="""" >Bei a</SPAN>","<SPAN STYLE="""" >Bei b</SPAN>","<SPAN STYLE="""" >Bei c</SPAN>","<SPAN STYLE="""" >Sie ist bei allen gleich gross</SPAN>","VOID","c","VOID","<SPAN STYLE="""" >Der magnetische Fluss ist &uuml;berall gleich gross, weil der magnetische Widerstand bei allen Eisenformen ungef&auml;hr gleich gross ist. Die Flussdichte oder Induktion ist dort am kleinsten wo der Querschnitt am gr&ouml;ssten ist. Zu vergleichen mit der Stromdichte beim elektrischen Stromkreis.</SPAN>","452",""
"34","Multiple Choice","<SPAN STYLE="""" >Bei welcher Spule besteht die kleinste magnetische Feldst&auml;rke H?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","<SPAN STYLE="""" >sie ist bei allen gleich gross</SPAN>","c","VOID","<SPAN STYLE="""" >H = (I * n) / l    I = Stromst&auml;rke     n = Anzahl Windungen    l = Mittlere Feldlinienl&auml;nge ( ist &uuml;berall gleich gross) . <BR>H ist klein wenn  I klein und n klein ist</SPAN>","453",""
"34","Multiple Choice","<SPAN STYLE="""" >Bei welcher Spule besteht die gr&ouml;sste Durchflutung &Theta; (Theta)?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","<SPAN STYLE="""" >sie ist bei allen gleich gross</SPAN>","a","VOID","<SPAN STYLE="""" >Die Durchflutung ist abh&auml;ngig von der Stromst&auml;rke in der Spule und der Windungszahl Sie ist zu vergleichen mit einer Spannungsquelle im elektrischen Stromkreis.<BR>Theta = I * n.     I = Stromst&auml;rke     n = Anzahl Windungen der Spule</SPAN>","454",""
"34","Multiple Choice","<SPAN STYLE="""" >Welches Material eignet sich f&uuml;r die Herstellung des Eisenkernes eines Transformators am besten?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","VOID","VOID","a","VOID","<SPAN STYLE="""" >Das Material muss eine kleine Koerzitivfeldst&auml;rke und eine kleine Remanenz haben. Die Verlustleistung durch die Ummagnetisierung (Hystereseverluste) ist dadurch klein.</SPAN>","455",""
